MALADIE,DEBUTSEM,PROVINCE,ZONE_SANTE,POP,TOTALCAS,TOTALDECES,LETAL,ATTAQ
Paludisme Susp,2023-02-20,Kasai Oriental,Miabi,197160.0,2128.0,0.0,0.0,1079.33
Paludisme Susp,2023-02-20,Kasai Oriental,Mpokolo,351952.0,1317.0,0.0,0.0,374.2
Paludisme Susp,2023-02-20,Kasai Oriental,Mukumbi,185878.0,724.0,0.0,0.0,389.5
Paludisme Susp,2023-02-20,Kasai Oriental,Muya,420878.0,998.0,0.0,0.0,237.12
Paludisme Susp,2023-02-20,Kasai Oriental,Nzaba,368680.0,1327.0,0.0,0.0,359.93
Paludisme Susp,2023-02-20,Kasai Oriental,Tshilenge,366204.0,1965.0,0.0,0.0,536.59
Paludisme Susp,2023-02-20,Kasai Oriental,Tshishimbi,227847.0,1214.0,0.0,0.0,532.81
Paludisme Susp,2023-02-20,Kinshasa,Bandalungwa,190540.0,1972.0,0.0,0.0,1034.95
Paludisme Susp,2023-02-20,Kinshasa,Barumbu,208392.0,540.0,0.0,0.0,259.13
Paludisme Susp,2023-02-20,Kinshasa,Binza Meteo,549734.0,2541.0,0.0,0.0,462.22
Paludisme Susp,2023-02-20,Kinshasa,Binza Ozone,431607.0,2478.0,0.0,0.0,574.13
Paludisme Susp,2023-02-20,Kinshasa,Biyela,286983.0,1778.0,0.0,0.0,619.55
Paludisme Susp,2023-02-20,Kinshasa,Bumbu,286983.0,1654.0,0.0,0.0,576.34
Paludisme Susp,2023-02-20,Kinshasa,Gombe,121931.0,1931.0,0.0,0.0,1583.68
Paludisme Susp,2023-02-20,Kinshasa,Kalamu I,204533.0,1145.0,0.0,0.0,559.81
Paludisme Susp,2023-02-20,Kinshasa,Kalamu Ii,178435.0,1233.0,0.0,0.0,691.01
Paludisme Susp,2023-02-20,Kinshasa,Kasa Vubu,183929.0,1063.0,0.0,0.0,577.94
Paludisme Susp,2023-02-20,Kinshasa,Kikimi,357407.0,2129.0,0.0,0.0,595.68
Paludisme Susp,2023-02-20,Kinshasa,Kimbanseke,327039.0,4314.0,0.0,0.0,1319.11
Paludisme Susp,2023-02-20,Kinshasa,Kingabwa,307567.0,682.0,0.0,0.0,221.74
Paludisme Susp,2023-02-20,Kinshasa,Kingasani,301333.0,2210.0,0.0,0.0,733.41
Paludisme Susp,2023-02-20,Kinshasa,Kinshasa,249712.0,1433.0,0.0,0.0,573.86
Paludisme Susp,2023-02-20,Kinshasa,Kintambo,105303.0,296.0,0.0,0.0,281.09
Paludisme Susp,2023-02-20,Kinshasa,Kisenso,485691.0,1273.0,0.0,0.0,262.1
Paludisme Susp,2023-02-20,Kinshasa,Kokolo,444580.0,1970.0,0.0,0.0,443.11
Paludisme Susp,2023-02-20,Kinshasa,Lemba,263723.0,2588.0,0.0,0.0,981.33
Paludisme Susp,2023-02-20,Kinshasa,Limete,339158.0,1878.0,0.0,0.0,553.72
Paludisme Susp,2023-02-20,Kinshasa,Lingwala,116765.0,338.0,0.0,0.0,289.47
Paludisme Susp,2023-02-20,Kinshasa,Lufungula,166066.0,362.0,0.0,0.0,217.99
Paludisme Susp,2023-02-20,Kinshasa,Makala,411113.0,1721.0,0.0,0.0,418.62
Paludisme Susp,2023-02-20,Kinshasa,Maluku I,285409.0,721.0,0.0,0.0,252.62
Paludisme Susp,2023-02-20,Kinshasa,Maluku Ii,111927.0,136.0,1.0,0.74,121.51
Paludisme Susp,2023-02-20,Kinshasa,Masina I,685789.0,2777.0,0.0,0.0,404.94
Paludisme Susp,2023-02-20,Kinshasa,Masina Ii,404898.0,1691.0,0.0,0.0,417.64
Paludisme Susp,2023-02-20,Kinshasa,Matete,355580.0,1000.0,0.0,0.0,281.23
Paludisme Susp,2023-02-20,Kinshasa,Mont Ngafula I,389599.0,2150.0,0.0,0.0,551.85
Paludisme Susp,2023-02-20,Kinshasa,Mont Ngafula Ii,262451.0,1566.0,0.0,0.0,596.68
Paludisme Susp,2023-02-20,Kinshasa,Ndjili,413440.0,4005.0,0.0,0.0,968.7
Paludisme Susp,2023-02-20,Kinshasa,Ngaba,234151.0,572.0,0.0,0.0,244.29
Paludisme Susp,2023-02-20,Kinshasa,Ngiri Ngiri,343152.0,1160.0,0.0,0.0,338.04
Paludisme Susp,2023-02-20,Kinshasa,Nsele,492326.0,3089.0,0.0,0.0,627.43
Paludisme Susp,2023-02-20,Kinshasa,Selembao,479135.0,2672.0,0.0,0.0,557.67
Paludisme Susp,2023-02-20,Kwango,Boko,268371.0,267.0,0.0,0.0,99.49
Paludisme Susp,2023-02-20,Kwango,Kahemba,321011.0,820.0,0.0,0.0,255.44
Paludisme Susp,2023-02-20,Kwango,Kasongo Lunda,206853.0,232.0,0.0,0.0,112.16
Paludisme Susp,2023-02-20,Kwango,Kenge,329802.0,482.0,0.0,0.0,146.15
Paludisme Susp,2023-02-20,Kwango,Kimbao,247934.0,948.0,0.0,0.0,382.36
Paludisme Susp,2023-02-20,Kwango,Kisandji,149071.0,565.0,0.0,0.0,379.01
Paludisme Susp,2023-02-20,Kwango,Mwela Lembwa,123420.0,162.0,0.0,0.0,131.26
Paludisme Susp,2023-02-20,Kwango,Panzi,220265.0,1325.0,0.0,0.0,601.55
Paludisme Susp,2023-02-20,Kwango,Popokabaka,232521.0,426.0,3.0,0.7,183.21
Paludisme Susp,2023-02-20,Kwango,Tembo,243284.0,1443.0,0.0,0.0,593.13
Paludisme Susp,2023-02-20,Kwilu,Bagata,223665.0,574.0,0.0,0.0,256.63
Paludisme Susp,2023-02-20,Kwilu,Bulungu,347987.0,1014.0,0.0,0.0,291.39
Paludisme Susp,2023-02-20,Kwilu,Gungu,315000.0,730.0,0.0,0.0,231.75
Paludisme Susp,2023-02-20,Kwilu,Idiofa,365897.0,1616.0,2.0,0.12,441.65
Paludisme Susp,2023-02-20,Kwilu,Ipamu,263581.0,1420.0,1.0,0.07,538.73
Paludisme Susp,2023-02-20,Kwilu,Kikongo,236682.0,483.0,0.0,0.0,204.07
Paludisme Susp,2023-02-20,Kwilu,Kikwit Nord,294845.0,1313.0,1.0,0.08,445.32
Paludisme Susp,2023-02-20,Kwilu,Kikwit Sud,322727.0,921.0,0.0,0.0,285.38
Paludisme Susp,2023-02-20,Kwilu,Kimputu,248679.0,886.0,0.0,0.0,356.28
Paludisme Susp,2023-02-20,Kwilu,Kingandu,136797.0,240.0,0.0,0.0,175.44
Paludisme Susp,2023-02-20,Kwilu,Koshibanda,258699.0,533.0,0.0,0.0,206.03
Paludisme Susp,2023-02-20,Kwilu,Lusanga,344362.0,894.0,0.0,0.0,259.61
Paludisme Susp,2023-02-20,Kwilu,Masi Manimba,300887.0,438.0,1.0,0.23,145.57
Paludisme Susp,2023-02-20,Kwilu,Moanza,216516.0,749.0,0.0,0.0,345.93
Paludisme Susp,2023-02-20,Kwilu,Mokala,274599.0,715.0,2.0,0.28,260.38
Paludisme Susp,2023-02-20,Kwilu,Mosango,153394.0,587.0,1.0,0.17,382.67
Paludisme Susp,2023-02-20,Kwilu,Mukedi,224509.0,1036.0,0.0,0.0,461.45
Paludisme Susp,2023-02-20,Kwilu,Mungindu,161928.0,558.0,0.0,0.0,344.6
Paludisme Susp,2023-02-20,Kwilu,Pay Kongila,189577.0,435.0,2.0,0.46,229.46
Paludisme Susp,2023-02-20,Kwilu,Sia,139418.0,384.0,1.0,0.26,275.43
Paludisme Susp,2023-02-20,Kwilu,Vanga,359711.0,1691.0,0.0,0.0,470.1
Paludisme Susp,2023-02-20,Kwilu,Yasa Bonga,281849.0,369.0,0.0,0.0,130.92
Paludisme Susp,2023-02-20,Mai Ndombe,Bandjow Moke,158596.0,706.0,0.0,0.0,445.16
Paludisme Susp,2023-02-20,Mai Ndombe,Bokoro,276030.0,2217.0,0.0,0.0,803.17
Paludisme Susp,2023-02-20,Mai Ndombe,Bolobo,172678.0,543.0,0.0,0.0,314.46
Paludisme Susp,2023-02-20,Mai Ndombe,Bosobe,160548.0,888.0,1.0,0.11,553.11
Paludisme Susp,2023-02-20,Mai Ndombe,Inongo,267408.0,669.0,0.0,0.0,250.18
Paludisme Susp,2023-02-20,Mai Ndombe,Kiri,144506.0,255.0,0.0,0.0,176.46
Paludisme Susp,2023-02-20,Mai Ndombe,Kwamouth,194058.0,167.0,2.0,1.2,86.06
Paludisme Susp,2023-02-20,Mai Ndombe,Mimia,69929.0,338.0,0.0,0.0,483.35
Paludisme Susp,2023-02-20,Mai Ndombe,Mushie,166979.0,536.0,0.0,0.0,321.0
Paludisme Susp,2023-02-20,Mai Ndombe,Nioki,203704.0,1470.0,0.0,0.0,721.64
Paludisme Susp,2023-02-20,Mai Ndombe,Ntandembelo,109172.0,428.0,1.0,0.23,392.04
Paludisme Susp,2023-02-20,Mai Ndombe,Oshwe,186459.0,591.0,3.0,0.51,316.96
Paludisme Susp,2023-02-20,Mai Ndombe,Pendjwa,109889.0,376.0,0.0,0.0,342.16
Paludisme Susp,2023-02-20,Mai Ndombe,Yumbi,146640.0,1266.0,0.0,0.0,863.34
Paludisme Susp,2023-02-20,Mongala,Binga,338563.0,1335.0,0.0,0.0,394.31
Paludisme Susp,2023-02-20,Mongala,Bongandanga,198862.0,663.0,0.0,0.0,333.4
Paludisme Susp,2023-02-20,Mongala,Bosomanzi,202490.0,1100.0,0.0,0.0,543.24
Paludisme Susp,2023-02-20,Mongala,Bosomondanda,208564.0,342.0,0.0,0.0,163.98
Paludisme Susp,2023-02-20,Mongala,Bosondjo,273742.0,1477.0,0.0,0.0,539.56
Paludisme Susp,2023-02-20,Mongala,Lisala,391232.0,1872.0,0.0,0.0,478.49
Paludisme Susp,2023-02-20,Mongala,Lolo,190310.0,900.0,0.0,0.0,472.91
Paludisme Susp,2023-02-20,Mongala,Yamaluka,190009.0,904.0,0.0,0.0,475.77
Paludisme Susp,2023-02-20,Mongala,Yambuku,384968.0,1178.0,0.0,0.0,306.0
Paludisme Susp,2023-02-20,Mongala,Yamongili,188959.0,466.0,0.0,0.0,246.61
Paludisme Susp,2023-02-20,Nord Kivu,Alimbongo,149876.0,155.0,0.0,0.0,103.42
Paludisme Susp,2023-02-20,Nord Kivu,Bambo,99937.0,922.0,0.0,0.0,922.58
Paludisme Susp,2023-02-20,Nord Kivu,Beni,378770.0,1228.0,0.0,0.0,324.21
Paludisme Susp,2023-02-20,Nord Kivu,Biena,94132.0,274.0,0.0,0.0,291.08
Paludisme Susp,2023-02-20,Nord Kivu,Birambizo,328649.0,1364.0,0.0,0.0,415.03
Paludisme Susp,2023-02-20,Nord Kivu,Butembo,293002.0,313.0,0.0,0.0,106.83
Paludisme Susp,2023-02-20,Nord Kivu,Goma,162718.0,1761.0,0.0,0.0,1082.24
Paludisme Susp,2023-02-20,Nord Kivu,Kalunguta,184140.0,342.0,0.0,0.0,185.73
Paludisme Susp,2023-02-20,Nord Kivu,Kamango,66930.0,1025.0,0.0,0.0,1531.45
Paludisme Susp,2023-02-20,Nord Kivu,Karisimbi,470999.0,588.0,0.0,0.0,124.84
Paludisme Susp,2023-02-20,Nord Kivu,Katoyi,149795.0,662.0,0.0,0.0,441.94
Paludisme Susp,2023-02-20,Nord Kivu,Katwa,299875.0,590.0,0.0,0.0,196.75
Paludisme Susp,2023-02-20,Nord Kivu,Kayna,304370.0,722.0,1.0,0.14,237.21
Paludisme Susp,2023-02-20,Nord Kivu,Kibirizi,193561.0,3818.0,0.0,0.0,1972.5
Paludisme Susp,2023-02-20,Nord Kivu,Kyondo,182232.0,433.0,0.0,0.0,237.61
Paludisme Susp,2023-02-20,Nord Kivu,Lubero,324359.0,244.0,0.0,0.0,75.23
Paludisme Susp,2023-02-20,Nord Kivu,Manguredjipa,58226.0,314.0,0.0,0.0,539.28
Paludisme Susp,2023-02-20,Nord Kivu,Masereka,162031.0,233.0,0.0,0.0,143.8
Paludisme Susp,2023-02-20,Nord Kivu,Masisi,337943.0,2293.0,0.0,0.0,678.52
Paludisme Susp,2023-02-20,Nord Kivu,Musienene,201609.0,425.0,0.0,0.0,210.8
Paludisme Susp,2023-02-20,Nord Kivu,Mutwanga,247887.0,744.0,0.0,0.0,300.14
Paludisme Susp,2023-02-20,Nord Kivu,Mweso,237179.0,6060.0,0.0,0.0,2555.03
Paludisme Susp,2023-02-20,Nord Kivu,Oicha,318770.0,701.0,0.0,0.0,219.91
Paludisme Susp,2023-02-20,Nord Kivu,Pinga,141907.0,554.0,1.0,0.18,390.4
Paludisme Susp,2023-02-20,Nord Kivu,Rutshuru,177411.0,1778.0,0.0,0.0,1002.19
Paludisme Susp,2023-02-20,Nord Kivu,Rwanguba,201194.0,1253.0,0.0,0.0,622.78
Paludisme Susp,2023-02-20,Nord Kivu,Vuhovi,111366.0,298.0,0.0,0.0,267.59
Paludisme Susp,2023-02-20,Nord Kivu,Walikale,216011.0,1960.0,0.0,0.0,907.36
Paludisme Susp,2023-02-20,Sankuru,Bena Dibele,161985.0,681.0,0.0,0.0,420.41
Paludisme Susp,2023-02-20,Sankuru,Dikungu,187472.0,1008.0,0.0,0.0,537.68
Paludisme Susp,2023-02-20,Sankuru,Djalo Djeka,116497.0,511.0,0.0,0.0,438.64
Paludisme Susp,2023-02-20,Sankuru,Katako Kombe,171220.0,375.0,0.0,0.0,219.02
Paludisme Susp,2023-02-20,Sankuru,Kole,166059.0,407.0,0.0,0.0,245.09
Paludisme Susp,2023-02-20,Sankuru,Lodja,423451.0,2582.0,0.0,0.0,609.75
Paludisme Susp,2023-02-20,Sankuru,Lomela,160802.0,561.0,0.0,0.0,348.88
Paludisme Susp,2023-02-20,Sankuru,Lusambo,170506.0,545.0,0.0,0.0,319.64
Paludisme Susp,2023-02-20,Sankuru,Minga,197290.0,680.0,0.0,0.0,344.67
Paludisme Susp,2023-02-20,Sankuru,Omondjadi,199108.0,793.0,0.0,0.0,398.28
Paludisme Susp,2023-02-20,Sankuru,Ototo,179966.0,989.0,0.0,0.0,549.55
Paludisme Susp,2023-02-20,Sankuru,Pania Mutombo,113692.0,255.0,0.0,0.0,224.29
Paludisme Susp,2023-02-20,Sankuru,Tshudi Loto,102512.0,268.0,0.0,0.0,261.43
Paludisme Susp,2023-02-20,Sankuru,Tshumbe,136579.0,694.0,0.0,0.0,508.13
Paludisme Susp,2023-02-20,Sankuru,Vanga Kete,167056.0,1117.0,0.0,0.0,668.64
Paludisme Susp,2023-02-20,Sankuru,Wembo Nyama,136222.0,1262.0,0.0,0.0,926.43
Paludisme Susp,2023-02-20,Sud Kivu,Bagira Kasha,124346.0,46.0,0.0,0.0,36.99
Paludisme Susp,2023-02-20,Sud Kivu,Bunyakiri,124016.0,675.0,0.0,0.0,544.28
Paludisme Susp,2023-02-20,Sud Kivu,Fizi,105269.0,2715.0,1.0,0.04,2579.11
Paludisme Susp,2023-02-20,Sud Kivu,Hauts Plateaux,0.0,52.0,0.0,0.0,0.0
Paludisme Susp,2023-02-20,Sud Kivu,Ibanda,200689.0,193.0,0.0,0.0,96.17
Paludisme Susp,2023-02-20,Sud Kivu,Idjwi,166424.0,1183.0,0.0,0.0,710.83
Paludisme Susp,2023-02-20,Sud Kivu,Itombwe,61000.0,265.0,0.0,0.0,434.43
Paludisme Susp,2023-02-20,Sud Kivu,Kabare,136183.0,164.0,0.0,0.0,120.43
Paludisme Susp,2023-02-20,Sud Kivu,Kalehe,225188.0,382.0,0.0,0.0,169.64
Paludisme Susp,2023-02-20,Sud Kivu,Kalole,153498.0,1156.0,0.0,0.0,753.1
Paludisme Susp,2023-02-20,Sud Kivu,Kalonge,100768.0,137.0,1.0,0.73,135.96
Paludisme Susp,2023-02-20,Sud Kivu,Kamituga,154208.0,1124.0,0.0,0.0,728.89
Paludisme Susp,2023-02-20,Sud Kivu,Kaniola,111505.0,658.0,0.0,0.0,590.11
Paludisme Susp,2023-02-20,Sud Kivu,Kaziba,88900.0,135.0,0.0,0.0,151.86
Paludisme Susp,2023-02-20,Sud Kivu,Kitutu,103945.0,428.0,5.0,1.17,411.76
Paludisme Susp,2023-02-20,Sud Kivu,Lemera,136689.0,610.0,0.0,0.0,446.27
Paludisme Susp,2023-02-20,Sud Kivu,Lulenge Kimbi,75398.0,530.0,0.0,0.0,702.94
Paludisme Susp,2023-02-20,Sud Kivu,Lulingu,135497.0,1124.0,0.0,0.0,829.54
Paludisme Susp,2023-02-20,Sud Kivu,Minembwe,55411.0,130.0,0.0,0.0,234.61
Paludisme Susp,2023-02-20,Sud Kivu,Minova,119900.0,1023.0,0.0,0.0,853.21
Paludisme Susp,2023-02-20,Sud Kivu,Miti Murhesa,145949.0,818.0,0.0,0.0,560.47
Paludisme Susp,2023-02-20,Sud Kivu,Mubumbano,134748.0,290.0,0.0,0.0,215.22
Paludisme Susp,2023-02-20,Sud Kivu,Mulungu,173330.0,606.0,0.0,0.0,349.62
Paludisme Susp,2023-02-20,Sud Kivu,Mwana,116300.0,57.0,0.0,0.0,49.01
Paludisme Susp,2023-02-20,Sud Kivu,Mwenga,158457.0,344.0,0.0,0.0,217.09
Paludisme Susp,2023-02-20,Sud Kivu,Nundu,120129.0,1517.0,3.0,0.2,1262.81
Paludisme Susp,2023-02-20,Sud Kivu,Nyangezi,85706.0,362.0,0.0,0.0,422.37
Paludisme Susp,2023-02-20,Sud Kivu,Nyantende,67016.0,230.0,0.0,0.0,343.2
Paludisme Susp,2023-02-20,Sud Kivu,Ruzizi,211761.0,506.0,0.0,0.0,238.95
Paludisme Susp,2023-02-20,Sud Kivu,Shabunda Centre,145488.0,174.0,1.0,0.57,119.6
Paludisme Susp,2023-02-20,Sud Kivu,Uvira,227649.0,744.0,0.0,0.0,326.82
Paludisme Susp,2023-02-20,Sud Ubangi,Bangabola,178726.0,568.0,0.0,0.0,317.8
Paludisme Susp,2023-02-20,Sud Ubangi,Bogosenubea,169392.0,1404.0,0.0,0.0,828.85
Paludisme Susp,2023-02-20,Sud Ubangi,Bokonzi,378370.0,2706.0,0.0,0.0,715.17
Paludisme Susp,2023-02-20,Sud Ubangi,Bominenge,169384.0,1916.0,0.0,0.0,1131.16
Paludisme Susp,2023-02-20,Sud Ubangi,Boto,116662.0,1634.0,0.0,0.0,1400.63
Paludisme Susp,2023-02-20,Sud Ubangi,Budjala,201330.0,2082.0,0.0,0.0,1034.12
Paludisme Susp,2023-02-20,Sud Ubangi,Bulu,140300.0,1604.0,0.0,0.0,1143.26
Paludisme Susp,2023-02-20,Sud Ubangi,Bwamanda,290408.0,2158.0,0.0,0.0,743.09
Paludisme Susp,2023-02-20,Sud Ubangi,Gemena,444764.0,3296.0,0.0,0.0,741.07
Paludisme Susp,2023-02-20,Sud Ubangi,Libenge,384558.0,4092.0,0.0,0.0,1064.08
Paludisme Susp,2023-02-20,Sud Ubangi,Mawuya,170258.0,1164.0,0.0,0.0,683.67
Paludisme Susp,2023-02-20,Sud Ubangi,Mbaya,121948.0,1194.0,0.0,0.0,979.11
Paludisme Susp,2023-02-20,Sud Ubangi,Ndage,120772.0,1160.0,0.0,0.0,960.49
Paludisme Susp,2023-02-20,Sud Ubangi,Tandala,476688.0,3082.0,0.0,0.0,646.54
Paludisme Susp,2023-02-20,Sud Ubangi,Zongo,45686.0,1754.0,0.0,0.0,3839.25
Paludisme Susp,2023-02-20,Tanganyika,Ankoro,315968.0,1386.0,0.0,0.0,438.65
Paludisme Susp,2023-02-20,Tanganyika,Kabalo,307685.0,533.0,0.0,0.0,173.23
Paludisme Susp,2023-02-20,Tanganyika,Kalemie,419011.0,2211.0,0.0,0.0,527.67
Paludisme Susp,2023-02-20,Tanganyika,Kansimba,204600.0,503.0,0.0,0.0,245.85
Paludisme Susp,2023-02-20,Tanganyika,Kiyambi,204152.0,983.0,0.0,0.0,481.5
Paludisme Susp,2023-02-20,Tanganyika,Kongolo,396220.0,1157.0,0.0,0.0,292.01
Paludisme Susp,2023-02-20,Tanganyika,Manono,397936.0,2177.0,0.0,0.0,547.07
Paludisme Susp,2023-02-20,Tanganyika,Mbulala,237768.0,809.0,0.0,0.0,340.25
Paludisme Susp,2023-02-20,Tanganyika,Moba,403547.0,603.0,0.0,0.0,149.42
Paludisme Susp,2023-02-20,Tanganyika,Nyemba,391421.0,1971.0,0.0,0.0,503.55
Paludisme Susp,2023-02-20,Tanganyika,Nyunzu,309688.0,1251.0,0.0,0.0,403.95
Paludisme Susp,2023-02-20,Tshopo,Bafwabgobgo,86206.0,134.0,3.0,2.24,155.44
Paludisme Susp,2023-02-20,Tshopo,Bafwasende,103713.0,187.0,1.0,0.53,180.31
Paludisme Susp,2023-02-20,Tshopo,Banalia,177809.0,457.0,2.0,0.44,257.02
Paludisme Susp,2023-02-20,Tshopo,Basali,117924.0,167.0,0.0,0.0,141.62
Paludisme Susp,2023-02-20,Tshopo,Basoko,216646.0,1146.0,1.0,0.09,528.97
Paludisme Susp,2023-02-20,Tshopo,Bengamisa,145183.0,78.0,0.0,0.0,53.73
Paludisme Susp,2023-02-20,Tshopo,Isangi,204438.0,661.0,0.0,0.0,323.33
Paludisme Susp,2023-02-20,Tshopo,Kabondo,210895.0,929.0,1.0,0.11,440.5
Paludisme Susp,2023-02-20,Tshopo,Lowa,164089.0,122.0,0.0,0.0,74.35
Paludisme Susp,2023-02-20,Tshopo,Lubunga,188877.0,624.0,0.0,0.0,330.37
Paludisme Susp,2023-02-20,Tshopo,Mangobo,264495.0,883.0,0.0,0.0,333.84
Paludisme Susp,2023-02-20,Tshopo,Opala,164737.0,567.0,0.0,0.0,344.18
Paludisme Susp,2023-02-20,Tshopo,Opienge,78950.0,80.0,0.0,0.0,101.33
Paludisme Susp,2023-02-20,Tshopo,Ubundu,126458.0,197.0,0.0,0.0,155.78
Paludisme Susp,2023-02-20,Tshopo,Yahisuli,119898.0,642.0,0.0,0.0,535.46
Paludisme Susp,2023-02-20,Tshopo,Yahuma,263111.0,1059.0,2.0,0.19,402.49
Paludisme Susp,2023-02-20,Tshopo,Yakusu,203745.0,827.0,0.0,0.0,405.9
Paludisme Susp,2023-02-20,Tshuapa,Boende,325616.0,706.0,1.0,0.14,216.82
Paludisme Susp,2023-02-20,Tshuapa,Bokungu,240788.0,1080.0,0.0,0.0,448.53
Paludisme Susp,2023-02-20,Tshuapa,Busanga,119850.0,232.0,0.0,0.0,193.58
Paludisme Susp,2023-02-20,Tshuapa,Ikela,236984.0,807.0,0.0,0.0,340.53
Paludisme Susp,2023-02-20,Tshuapa,Lingomo,161934.0,690.0,0.0,0.0,426.1
Paludisme Susp,2023-02-20,Tshuapa,Mompono,170697.0,706.0,0.0,0.0,413.6
Paludisme Susp,2023-02-20,Tshuapa,Mondombe,207324.0,494.0,0.0,0.0,238.27
Paludisme Susp,2023-02-20,Tshuapa,Monkoto,166197.0,403.0,1.0,0.25,242.48
Paludisme Susp,2023-02-20,Tshuapa,Wema,137062.0,1037.0,0.0,0.0,756.59
Paludisme Susp,2023-02-20,Tshuapa,Yalifafu,208926.0,528.0,0.0,0.0,252.72
Peste,2023-02-20,Ituri,Aru,236946.0,1.0,0.0,0.0,0.42
Peste,2023-02-20,Kasai Oriental,Miabi,197160.0,0.0,0.0,0.0,0.0
Pfa,2023-02-20,Equateur,Lotumbe,150990.0,1.0,0.0,0.0,0.66
Pfa,2023-02-20,Haut Katanga,Kapolowe,98741.0,1.0,0.0,0.0,1.01
Pfa,2023-02-20,Haut Katanga,Likasi,77575.0,1.0,0.0,0.0,1.29
Pfa,2023-02-20,Haut Katanga,Mufunga Sampwe,135583.0,1.0,0.0,0.0,0.74
Pfa,2023-02-20,Haut Lomami,Butumba,138648.0,0.0,0.7,0.0,0.0
Pfa,2023-02-20,Haut Lomami,Kabondo Dianda,186372.0,0.0,0.5,0.0,0.0
Pfa,2023-02-20,Haut Lomami,Kabongo,230602.0,0.0,0.4,0.0,0.0
Pfa,2023-02-20,Haut Lomami,Kaniama,208864.0,0.0,0.5,0.0,0.0
Pfa,2023-02-20,Haut Lomami,Kitenge,236666.0,0.0,0.4,0.0,0.0
Pfa,2023-02-20,Haut Lomami,Mulongo,191198.0,0.0,3.1,0.0,0.0
Pfa,2023-02-20,Haut Lomami,Songa,127282.0,0.0,0.8,0.0,0.0
Pfa,2023-02-20,Ituri,Angumu,220056.0,1.0,0.0,0.0,0.45
Pfa,2023-02-20,Kasai,Nyanga,166313.0,1.0,0.0,0.0,0.6
Pfa,2023-02-20,Kasai Oriental,Lukelenge,346890.0,1.0,0.0,0.0,0.29
Pfa,2023-02-20,Kasai Oriental,Miabi,197160.0,0.0,0.0,0.0,0.0
Pfa,2023-02-20,Maniema,Kunda,177415.0,1.0,0.0,0.0,0.56
Pfa,2023-02-20,Mongala,Bongandanga,198862.0,2.0,0.0,0.0,1.01
Pfa,2023-02-20,Nord Kivu,Lubero,324359.0,1.0,0.0,0.0,0.31
Pfa,2023-02-20,Sankuru,Dikungu,187472.0,1.0,0.0,0.0,0.53
Pfa,2023-02-20,Sud Kivu,Fizi,105269.0,4.0,0.0,0.0,3.8
Pfa,2023-02-20,Sud Kivu,Kalole,153498.0,1.0,0.0,0.0,0.65
Pfa,2023-02-20,Sud Kivu,Minova,119900.0,1.0,0.0,0.0,0.83
Pfa,2023-02-20,Sud Ubangi,Bangabola,178726.0,2.0,0.0,0.0,1.12
Pfa,2023-02-20,Sud Ubangi,Bogosenubea,169392.0,2.0,0.0,0.0,1.18
Pfa,2023-02-20,Tanganyika,Kongolo,396220.0,1.0,0.0,0.0,0.25
Pfa,2023-02-20,Tanganyika,Manono,397936.0,11.0,0.0,0.0,2.76
Pfa,2023-02-20,Tanganyika,Moba,403547.0,1.0,0.0,0.0,0.25
Pfa,2023-02-20,Tshopo,Basoko,216646.0,2.0,0.0,0.0,0.92
Pneumonie,2023-02-20,Bas Uele,Ango,98734.0,17.0,0.0,0.0,17.22
Pneumonie,2023-02-20,Bas Uele,Bili,61271.0,2.0,1.0,50.0,3.26
Pneumonie,2023-02-20,Bas Uele,Bondo,100284.0,51.0,0.0,0.0,50.86
Pneumonie,2023-02-20,Bas Uele,Buta,175748.0,37.0,0.0,0.0,21.05
Pneumonie,2023-02-20,Bas Uele,Likasi,66790.0,1.0,0.0,0.0,1.5
Pneumonie,2023-02-20,Bas Uele,Monga,75225.0,42.0,0.0,0.0,55.83
Pneumonie,2023-02-20,Bas Uele,Poko,114481.0,6.0,0.0,0.0,5.24
Pneumonie,2023-02-20,Bas Uele,Titule,73432.0,18.0,0.0,0.0,24.51
Pneumonie,2023-02-20,Bas Uele,Viadana,99367.0,63.0,0.0,0.0,63.4
Pneumonie,2023-02-20,Equateur,Basankusu,309721.0,50.0,0.0,0.0,16.14
Pneumonie,2023-02-20,Equateur,Bikoro,194501.0,176.0,0.0,0.0,90.49
Pneumonie,2023-02-20,Equateur,Bolenge,136788.0,33.0,0.0,0.0,24.12
Pneumonie,2023-02-20,Equateur,Djombo,114954.0,73.0,0.0,0.0,63.5
Pneumonie,2023-02-20,Equateur,Iboko,146900.0,88.0,0.0,0.0,59.9
Pneumonie,2023-02-20,Equateur,Ingende,189474.0,106.0,0.0,0.0,55.94
Pneumonie,2023-02-20,Equateur,Irebu,65143.0,5.0,0.0,0.0,7.68
Pneumonie,2023-02-20,Equateur,Lilanga Bobangi,103910.0,7.0,0.0,0.0,6.74
Pneumonie,2023-02-20,Equateur,Lotumbe,150990.0,48.0,0.0,0.0,31.79
Pneumonie,2023-02-20,Equateur,Lukolela,186785.0,10.0,0.0,0.0,5.35
Pneumonie,2023-02-20,Equateur,Mampoko,140665.0,22.0,0.0,0.0,15.64
Pneumonie,2023-02-20,Equateur,Ntondo,92663.0,40.0,0.0,0.0,43.17
Pneumonie,2023-02-20,Haut Katanga,Kafubu,76060.0,31.0,0.0,0.0,40.76
